,Close,Date,High,Low,Open,Trades,Volume
0,2.7111,2015-01-01,2.7539,2.7111,2.7511,148,1319.76282396
1,2.664,2015-01-02,2.7289,2.66,2.71,156,3381.35665484
2,2.15,2015-01-03,2.6687,2.15,2.664,5162,201965.596886
3,1.9494,2015-01-04,2.2368,1.911,2.15,3916,113686.628312
4,2.1,2015-01-05,2.34,1.9494,1.9494,1849,75453.7211613
5,2.144,2015-01-06,2.1843,2.0702,2.1,958,16715.0458005
6,2.1537,2015-01-07,2.188,2.0861,2.145,1841,23961.7228448
7,2.0188,2015-01-08,2.1647,1.992,2.1537,1046,34144.1254446
8,2.0087,2015-01-09,2.025,1.9291,2.0188,811,13768.9123182
9,1.6652,2015-01-10,1.6779,1.6643,1.6644,28,307.57088122
10,1.7573,2015-01-11,1.8924,1.6636,1.6758,2983,91660.1256419
11,1.721,2015-01-12,1.835,1.6856,1.7705,1254,33179.1489439
12,1.5981,2015-01-13,1.725,1.5108,1.721,4431,108488.939516
13,1.189,2015-01-14,1.648,1.1,1.5717,9032,308849.204776
14,1.293,2015-01-15,1.6,1.189,1.192,4601,145308.067889
15,1.426,2015-01-16,1.56,1.273,1.295,3065,69352.9025453
16,1.2921,2015-01-17,1.4598,1.25,1.4153,2017,63258.3968537
17,1.355,2015-01-18,1.4277,1.24,1.301,1662,39175.7393062
18,1.332,2015-01-20,1.3451,1.329,1.342,104,1887.37026447
19,1.391,2015-01-21,1.4196,1.3285,1.335,1285,19292.9698795
20,1.4293,2015-01-22,1.49,1.385,1.3948,1730,39026.3771127
21,1.4523,2015-01-23,1.4775,1.39,1.4302,1042,23369.9170282
22,1.865,2015-01-24,1.93,1.437,1.4512,5593,187765.24192
23,2.27,2015-01-25,2.4,1.854,1.8651,13535,613937.729438
24,2.1066,2015-01-26,2.4395,1.98,2.2641,9043,371017.587104
25,2.1199,2015-01-27,2.153,1.881,2.1066,3209,91561.2754806
26,1.871,2015-01-28,2.168,1.871,2.11,1471,32334.7226824
27,1.921,2015-01-29,1.9749,1.8412,1.8863,2728,38202.0491344
28,1.8799,2015-01-30,1.999,1.844,1.9213,2208,46301.0578671
29,1.8761,2015-01-31,1.9824,1.8691,1.8799,1347,31274.2036572
30,1.8092,2015-02-01,1.8989,1.6717,1.878,3648,93777.3507203
31,1.88,2015-02-02,1.94,1.762,1.8237,1545,40714.0542196
32,1.8324,2015-02-03,2.0293,1.8065,1.881,2384,59966.2269851
33,1.811,2015-02-04,1.866,1.758,1.8317,1219,33343.7189969
34,1.7345,2015-02-05,1.816,1.6914,1.8089,1371,35577.4689817
35,1.7722,2015-02-06,1.8113,1.7347,1.7347,1636,30232.3449566
36,1.813,2015-02-07,1.8471,1.772,1.7829,1123,18711.7648343
37,1.789,2015-02-08,1.847,1.7744,1.827,565,9805.9835341
38,1.741,2015-02-09,1.8,1.6962,1.789,1069,39434.6272965
39,1.7741,2015-02-10,1.8098,1.672,1.74,1715,61610.4976027
40,1.729,2015-02-11,1.81,1.6991,1.7741,1122,28466.2340024
41,1.769,2015-02-12,1.7768,1.71,1.729,659,22036.0669961
42,1.825,2015-02-13,1.8889,1.76,1.765,1892,43653.643029
43,1.9525,2015-02-14,1.995,1.8252,1.827,1848,49870.8493331
44,1.8316,2015-02-15,2.0443,1.7893,1.9525,2060,99077.9580926
45,1.802,2015-02-16,1.85,1.7876,1.8479,669,16562.2987988
46,1.857,2015-02-17,1.8739,1.787,1.801,872,24039.432706
47,1.81,2015-02-18,1.8879,1.7931,1.857,730,35911.1180537
48,1.839,2015-02-19,1.8587,1.8053,1.825,420,8645.45933277
49,1.846,2015-02-20,1.864,1.83,1.8391,792,8357.66658392
50,1.851,2015-02-21,1.8629,1.835,1.85,153,3079.35617894
51,1.7867,2015-02-22,1.868,1.777,1.859,815,31268.743396
52,1.8191,2015-02-23,1.839,1.791,1.794,404,7757.49677074
53,1.828,2015-02-24,1.828,1.797,1.825,251,4352.1150666
54,1.814,2015-02-25,1.8329,1.788,1.8329,228,4785.32269431
55,1.8,2015-02-26,1.8263,1.8,1.817,129,4091.26799786
56,1.863,2015-02-27,1.8879,1.799,1.8,1765,34002.3223429
57,1.852,2015-02-28,1.865,1.832,1.8631,377,8710.2960241
58,1.9219,2015-03-01,1.9295,1.811,1.851,1276,69504.7766812
59,1.958,2015-03-02,1.9641,1.8869,1.9179,1628,40560.6727558
60,1.9618,2015-03-03,2.008,1.905,1.96,1924,36651.1412515
61,1.933,2015-03-04,1.985,1.91,1.9739,1570,45074.6031896
62,1.932,2015-03-05,1.9599,1.883,1.933,1094,33948.1640569
63,1.9079,2015-03-06,1.9449,1.88,1.939,1749,29705.7474165
64,1.923,2015-03-07,1.952,1.89,1.903,434,10845.8270098
65,1.8929,2015-03-08,1.924,1.8704,1.923,1600,36283.0498168
66,1.9584,2015-03-09,1.97,1.8962,1.899,1560,36506.8687718
67,2.004,2015-03-10,2.1386,1.9501,1.9588,3040,115024.923284
68,2.031,2015-03-11,2.0329,1.998,2.0186,596,10210.6525751
69,2.0556,2015-03-12,2.076,1.9833,2.028,708,25163.9959603
70,2.0,2015-03-13,2.06,2.0,2.0554,733,22384.5612014
71,1.9884,2015-03-14,2.0268,1.974,2.0,986,20035.6504188
72,2.0194,2015-03-15,2.0349,1.981,1.982,237,5132.75543791
73,2.0222,2015-03-16,2.066,2.0131,2.0208,968,21522.9220005
74,1.99,2015-03-17,2.0409,1.9691,2.029,653,34403.8077717
75,1.7596,2015-03-18,1.99,1.717,1.9886,3195,86764.3117188
76,1.7791,2015-03-19,1.818,1.6002,1.7572,3103,43088.6989767
77,1.791,2015-03-20,1.8,1.755,1.777,408,4536.49017399
78,1.75,2015-03-21,1.774,1.7242,1.774,348,5848.53768253
79,1.8,2015-03-22,1.814,1.7381,1.7478,467,9555.5218395
80,1.791,2015-03-23,1.82,1.75,1.805,744,12204.0919248
81,1.657,2015-03-24,1.8139,1.6301,1.791,652,9522.91992056
82,1.6962,2015-03-25,1.8163,1.61,1.6774,1880,24772.5766246
83,1.6915,2015-03-26,1.7343,1.6731,1.6754,773,8104.10228256
84,1.682,2015-03-27,1.71,1.676,1.699,802,9798.25743134
85,1.718,2015-03-28,1.7256,1.685,1.69,211,2333.0701527
86,1.651,2015-03-29,1.72,1.634,1.715,834,12853.3222908
87,1.685,2015-03-30,1.6919,1.6136,1.655,381,8113.27722094
88,1.6525,2015-03-31,1.6879,1.628,1.685,333,4383.76918433
89,1.68,2015-04-01,1.68,1.625,1.65,655,9926.10480418
90,1.684,2015-04-02,1.719,1.6471,1.679,947,14090.1338409
91,1.7,2015-04-03,1.7325,1.675,1.695,812,20832.9073854
92,1.689,2015-04-04,1.7048,1.6781,1.704,518,3458.87000982
93,1.7012,2015-04-05,1.7199,1.676,1.6892,493,6138.27131698
94,1.6954,2015-04-06,1.72,1.6577,1.709,687,18335.8591093
95,1.666,2015-04-07,1.6938,1.64,1.6736,540,12068.7947989
96,1.6305,2015-04-08,1.6769,1.61,1.6596,981,23996.6166275
97,1.58,2015-04-09,1.6348,0.9849182,1.625,2273,93768.6304836
98,1.5102,2015-04-10,1.6033,1.5001,1.58,1322,25625.6063316
99,1.4597,2015-04-11,1.5479,1.4281,1.517,1525,26845.9408466
100,1.474,2015-04-12,1.4899,1.4511,1.4596,236,2670.6348137
101,1.3731,2015-04-13,1.4929,1.3601,1.4631,937,25710.1236299
102,1.383,2015-04-14,1.391,1.3251,1.374,1326,30180.3386276
103,1.379,2015-04-15,1.42,1.331,1.384,958,22648.2615801
104,1.4099,2015-04-16,1.4599,1.367,1.38,1610,37923.7399488
105,1.4087,2015-04-17,1.4325,1.39,1.4098,562,8952.15633491
106,1.3969,2015-04-18,1.4239,1.3836,1.4069,587,3165.05488965
107,1.3948,2015-04-19,1.4269,1.3822,1.4009,390,2297.9075423
108,1.3981,2015-04-20,1.4277,1.3789,1.3822,459,8429.0046017
109,1.4352,2015-04-21,1.4499,1.3871,1.3953,964,6706.90633438
110,1.454,2015-04-22,1.48,1.4202,1.4339,1925,10894.3617151
111,1.4491,2015-04-23,1.465,1.433,1.4528,449,7645.66802349
112,1.4222,2015-04-24,1.468,1.41,1.4549,762,5075.20355348
113,1.407,2015-04-25,1.4373,1.3503,1.4265,999,17813.137216
114,1.332,2015-04-26,1.4077,1.3001,1.4077,2235,19927.2020575
115,1.3748,2015-04-27,1.4098,1.3244,1.332,2420,22396.4284232
116,1.3768,2015-04-28,1.3994,1.3471,1.3758,1729,31295.4318808
117,1.37,2015-04-29,1.4,1.352,1.3663,1866,23590.9049942
118,1.4461,2015-04-30,1.496,1.366,1.37,3503,62951.2092202
119,1.4122,2015-05-01,1.4864,1.4,1.4481,1498,23047.356103
120,1.4221,2015-05-02,1.4501,1.404,1.4081,317,6224.82010439
121,1.441,2015-05-03,1.47,1.416,1.4232,1442,13914.0069282
122,1.418,2015-05-04,1.4899,1.3991,1.4457,2048,35119.7435753
123,1.4,2015-05-05,1.4502,1.3589,1.4097,1369,17551.6546077
124,1.393,2015-05-06,1.4543,1.3833,1.4,859,13960.3471483
125,1.452,2015-05-07,1.4899,1.3751,1.3912,3185,41971.1907765
126,1.4861,2015-05-08,1.5029,1.426,1.452,1565,30521.6352678
127,1.4402,2015-05-09,1.5,1.4301,1.488,1638,26301.2353424
128,1.4436,2015-05-10,1.472,1.42,1.4361,1050,12616.2198815
129,1.445,2015-05-11,1.472,1.4301,1.4436,396,6657.90843455
130,1.442,2015-05-12,1.457,1.4321,1.45,307,4976.49668772
131,1.4423,2015-05-13,1.4888,1.44,1.442,2477,33514.7955275
132,1.4384,2015-05-14,1.4657,1.3986,1.4423,2439,27815.356835
133,1.4529,2015-05-15,1.4579,1.41,1.4385,739,13992.7110208
134,1.4514,2015-05-16,1.4644,1.444,1.445,406,3855.84171626
135,1.4539,2015-05-17,1.4709,1.4412,1.4515,1574,12158.5777926
136,1.4424,2015-05-18,1.4689,1.4367,1.4539,665,4192.52946758
137,1.448,2015-05-19,1.46,1.4348,1.4424,503,2603.6587962
138,1.4634,2015-05-20,1.47,1.444,1.4529,880,20285.9738133
139,1.476,2015-05-21,1.48,1.456,1.465,543,8534.72679724
140,1.834,2015-05-22,1.94,1.462,1.4798,5166,180070.020845
141,1.7899,2015-05-23,1.9,1.7503,1.834,1923,52960.6621132
142,1.8489,2015-05-24,1.8587,1.7657,1.79,1262,16643.5431345
143,1.7985,2015-05-25,1.86,1.7674,1.8489,1765,22304.512482
144,1.812,2015-05-26,1.83,1.7705,1.8019,946,14141.3671805
145,1.831,2015-05-27,1.9159,1.789,1.8111,2005,42330.7749905
146,1.83,2015-05-28,1.8444,1.812,1.83,380,12783.7829501
147,1.824,2015-05-29,1.8439,1.802,1.8281,766,21489.4762497
148,1.79,2015-05-30,1.825,1.7812,1.8211,435,14856.3241154
149,1.6319,2015-05-31,1.8286,1.61,1.8,4702,101243.353737
150,1.605,2015-06-01,1.6759,1.58,1.6319,2402,58122.9947902
151,1.659,2015-06-02,1.6988,1.5908,1.6119,1266,28486.6808957
152,1.687,2015-06-03,1.6949,1.6422,1.66,1267,16321.0802824
153,1.651,2015-06-04,1.687,1.6478,1.687,316,6107.65007211
154,1.746,2015-06-05,1.778,1.6472,1.651,3026,27613.1815755
155,1.76,2015-06-06,1.777,1.7301,1.745,634,17794.8541057
156,1.73,2015-06-07,1.763,1.7131,1.754,764,9610.29197202
157,1.7906,2015-06-08,1.8099,1.713,1.73,1300,31429.0448824
158,1.8019,2015-06-09,1.8268,1.782,1.7904,2015,27733.7241359
159,1.75,2015-06-10,1.8009,1.7305,1.8,854,14485.7221501
160,1.7791,2015-06-11,1.8,1.75,1.75,638,10420.23814
161,1.8003,2015-06-12,1.82,1.78,1.7882,510,6531.56356681
162,1.8498,2015-06-13,1.88,1.7901,1.813,1183,29762.7897811
163,2.002,2015-06-14,2.42,1.85,1.851,3425,169365.654692
164,2.01,2015-06-15,2.055,1.9601,2.0013,1687,46855.9906536
165,2.8601,2015-06-16,2.88,2.0052,2.01,9188,426856.528728
166,2.8358,2015-06-17,3.27,2.5567,2.87,11777,418202.839342
167,3.1018,2015-06-18,3.23,2.82,2.85,5660,149772.709261
168,2.74,2015-06-19,3.1502,2.702,3.0883,7504,170457.350655
169,3.0333,2015-06-20,3.1,2.859,2.88,5983,102125.784168
170,3.0,2015-06-21,3.0698,2.86,3.0332,4346,60407.2546632
171,2.9975,2015-06-22,3.064,2.945,2.9892,2392,41146.034509
172,2.959,2015-06-23,3.0195,2.9092,2.9975,1947,43489.1879043
173,2.7733,2015-06-24,2.96,2.772,2.9501,3827,83356.9156991
174,2.838,2015-06-25,2.8899,2.681,2.7733,4046,140968.468373
175,2.876,2015-06-26,2.93,2.81,2.843,1836,34289.8417331
176,3.125,2015-06-27,3.1899,2.8611,2.8665,7688,209206.259321
177,3.1194,2015-06-28,3.181,3.0402,3.1243,4997,124075.02467
178,3.7707,2015-06-29,3.975,3.05,3.091,14403,632394.661692
179,4.092,2015-06-30,4.366,3.7194,3.7491,14228,472092.703325
180,3.9431,2015-07-01,4.119,3.8011,4.1157,5220,134854.850484
181,4.056,2015-07-02,4.1931,3.926,3.938,4231,104281.790862
182,4.151,2015-07-03,4.18,4.011,4.06,4955,73271.8736671
183,4.143,2015-07-04,4.189,4.035,4.151,2907,57136.5346968
184,4.938,2015-07-05,4.975,4.0371,4.1411,14512,501439.122191
185,5.38,2015-07-06,5.899,4.5501,4.936,17007,717407.271428
186,5.201,2015-07-07,5.5759,4.9,5.38,12074,317453.958185
187,6.464,2015-07-08,6.5,5.0536,5.1851,19675,704616.272879
188,7.567,2015-07-09,8.1,6.01,6.466,32262,1213857.22813
189,4.4454,2015-07-10,8.9666,3.7344,7.5677,53754,2194677.1451
190,4.328,2015-07-11,4.85,3.5846,4.502,28159,484477.337407
191,5.3081,2015-07-12,5.45,4.241,4.328,19239,571373.420052
192,4.7,2015-07-13,5.3179,4.21,5.308,17179,484206.449301
193,4.601,2015-07-14,4.99,4.415,4.704,8022,196037.327679
194,4.122,2015-07-15,4.72,4.03,4.601,10373,245657.954223
195,3.71,2015-07-16,4.2598,3.2101,4.12,22603,629010.800609
196,3.7501,2015-07-17,3.941,3.4,3.7022,16950,394372.146118
197,4.01,2015-07-18,4.3516,3.735,3.761,9691,274347.39119
198,3.707,2015-07-19,4.096,3.5502,4.002,7302,177306.763114
199,3.9719,2015-07-20,3.984,3.6414,3.707,10017,168698.14856
200,3.777,2015-07-21,4.05,3.7506,3.9728,10258,184360.414069
201,3.8696,2015-07-22,3.88,3.6835,3.7769,9947,104007.337545
202,3.7869,2015-07-23,3.88,3.7652,3.8696,3850,59597.3060869
203,4.6063,2015-07-24,4.7944,3.75,3.786,21589,487564.306661
204,4.6779,2015-07-25,5.0,4.411,4.6149,20506,347691.960593
205,4.7,2015-07-26,4.958,4.4502,4.6778,11003,243735.434007
206,4.69,2015-07-27,4.8,4.55,4.6975,8481,169520.472896
207,5.087,2015-07-28,5.249,4.6885,4.6887,19390,351063.217294
208,4.807,2015-07-29,5.199,4.65,5.0864,14290,256913.127087
209,4.6071,2015-07-30,4.8031,4.5386,4.8031,13375,227447.227034
210,4.6402,2015-07-31,4.82,4.5,4.607,12614,163645.749951
211,4.1488,2015-08-01,4.675,4.066,4.6403,15691,231101.261969
212,4.187,2015-08-02,4.2462,3.82,4.1475,21803,348405.226298
213,4.195,2015-08-03,4.41,4.0214,4.1865,17962,232394.881303
214,4.41,2015-08-04,4.4997,4.1806,4.196,13134,188562.603201
215,4.37,2015-08-05,4.4574,4.2998,4.4107,5405,109305.069021
216,4.0524,2015-08-06,4.38,4.0,4.3481,6363,224269.482296
217,4.2484,2015-08-07,4.27,3.96,4.0524,6669,232256.047897
218,3.871,2015-08-08,4.2494,3.828,4.2336,9827,251889.500368
219,3.94,2015-08-09,4.055,3.82,3.871,4824,172589.735394
220,3.9732,2015-08-10,4.04,3.87,3.9335,3657,118728.465008
221,4.161,2015-08-11,4.1968,3.96,3.9777,11567,158922.451821
222,4.0249,2015-08-12,4.198,4.0,4.175,5790,156617.831451
223,3.9,2015-08-13,4.0141,3.85,4.0141,4526,126772.31064
224,4.054,2015-08-14,4.1755,3.8601,3.9015,6716,153720.775222
225,3.9412,2015-08-15,4.09,3.9201,4.0563,5259,80080.6518381
226,3.98,2015-08-16,4.027,3.872,3.9412,6931,151581.231192
227,4.01,2015-08-17,4.0788,3.9361,3.9757,6163,110964.547229
228,3.363,2015-08-18,4.01,3.0111,4.0094,5772,207343.905381
229,3.4982,2015-08-19,3.6502,3.2,3.353,11607,340093.619491
230,3.6036,2015-08-20,3.699,3.4601,3.4978,2820,87351.0600277
231,3.5697,2015-08-21,3.67,3.515,3.6105,2415,80754.785762
232,3.5383,2015-08-22,3.5815,3.41,3.5708,2121,51833.6378109
233,3.3824,2015-08-23,3.5499,3.3001,3.5107,2343,90899.7370464
234,3.051,2015-08-24,3.388,2.901,3.388,8745,263633.165463
235,2.96,2015-08-25,3.1606,2.405,3.051,19819,658336.323421
236,2.9488,2015-08-26,3.099,2.7,2.96,5995,306585.970706
237,2.89,2015-08-27,3.0099,2.84,2.9539,3206,84767.5101338
238,2.9,2015-08-28,2.9949,2.723,2.874,3571,149634.350586
239,2.893,2015-08-29,2.949,2.8026,2.9191,3813,84101.0730463
240,2.8565,2015-08-30,2.9398,2.7451,2.8924,3669,57815.8866269
241,2.848,2015-08-31,2.9178,2.78,2.8657,3088,68369.2630595
242,2.84,2015-09-01,2.9129,2.7853,2.85,8189,71345.835231
243,2.8058,2015-09-02,2.868,2.75,2.8355,5783,124336.05858
244,2.6482,2015-09-03,2.815,2.6058,2.8059,4500,123265.965004
245,2.7098,2015-09-04,2.7721,2.65,2.6511,2808,102085.27235
246,2.951,2015-09-05,3.1087,2.6611,2.7071,9651,138604.15867
247,3.0789,2015-09-06,3.239,2.93,2.951,7215,195271.394899
248,3.0597,2015-09-07,3.17,3.0,3.0792,5865,107994.015288
249,3.05,2015-09-08,3.159,3.0,3.0597,5213,96512.1681815
250,2.9424,2015-09-09,3.06,2.92,3.05,4074,91722.4329882
251,2.955,2015-09-10,3.0,2.9044,2.9505,1719,49347.0845332
252,2.965,2015-09-11,3.0119,2.937,2.96,1636,27718.6258822
253,2.8351,2015-09-12,2.978,2.801,2.972,2757,64157.2345
254,2.816,2015-09-13,2.8665,2.7456,2.835,2548,74410.9868768
255,2.8498,2015-09-14,2.8799,2.79,2.8161,2566,28460.4700184
256,2.8198,2015-09-15,2.87,2.8102,2.849,1583,15595.0555588
257,2.8148,2015-09-16,2.8609,2.7701,2.822,1593,19622.0348185
258,2.9337,2015-09-17,2.9588,2.7959,2.8148,2551,47910.5311851
259,2.9653,2015-09-18,3.04,2.9273,2.9337,2391,42656.6530425
260,2.884,2015-09-19,3.0002,2.871,2.972,1190,23873.758538
261,2.851,2015-09-20,2.8917,2.8255,2.884,450,13814.6540291
262,2.8096,2015-09-21,2.8782,2.7817,2.8592,613,23337.0529498
263,2.8536,2015-09-22,2.9246,2.801,2.81,1164,40245.7382603
264,2.86,2015-09-23,2.915,2.8312,2.8539,621,16419.0287672
265,2.9202,2015-09-24,2.98,2.8495,2.86,681,33253.3304087
266,2.902,2015-09-25,2.96,2.8698,2.9202,658,20457.2349435
267,2.8988,2015-09-26,2.9094,2.8664,2.895,297,8403.4373072
268,2.8748,2015-09-27,2.9018,2.8651,2.8986,296,7107.84404516
269,3.08,2015-09-28,3.1209,2.8753,2.8755,1532,86762.7960054
270,2.9839,2015-09-29,3.2,2.9516,3.08,2199,105276.6956
271,2.99,2015-09-30,3.045,2.9542,2.97,940,28727.7845259
272,3.0135,2015-10-01,3.0671,2.955,2.994,1547,62264.6216482
273,2.9929,2015-10-02,3.0374,2.9722,3.0135,774,20982.7421286
274,3.031,2015-10-03,3.0639,2.9831,2.9986,466,13021.1508245
275,3.0082,2015-10-04,3.0887,3.0067,3.0336,382,6565.18697143
276,3.0419,2015-10-05,3.045,3.0238,3.0401,66,5885.50096966
277,3.169,2015-10-06,3.1901,3.023,3.0419,1843,54992.3271628
278,3.0688,2015-10-07,3.2,3.0423,3.169,1608,85181.7559636
279,3.062,2015-10-08,3.0901,3.0419,3.06,618,6975.44863251
280,3.115,2015-10-09,3.1388,3.062,3.0736,841,16184.4024842
281,3.1141,2015-10-10,3.1749,3.086,3.115,632,32039.4661911
282,3.1583,2015-10-11,3.172,3.0901,3.129,823,13597.8943952
283,3.1675,2015-10-12,3.192,3.128,3.1583,768,28693.529807
284,3.197,2015-10-13,3.2243,3.1138,3.1458,1873,50022.042122
